match,market,sel,odds,mp,ip,edge,W,pnl,league,tier,date
Ankaragucu vs Kayserispor,O/U,Under 2.5,2.02,0.5707290897902328,0.49504950495049505,0.0756795848397378,False,-10.0,Super Lig,1,2023-10-07
Cercle Brugge vs Oud-Heverlee Leuven,O/U,Under 2.5,2.57,0.48858574074083816,0.38910505836575876,0.0994806823750794,False,-10.0,Jupiler Pro League,1,2023-10-07
Anderlecht vs Mechelen,O/U,Under 2.5,2.23,0.5002708355383407,0.4484304932735426,0.05184034226479811,False,-10.0,Jupiler Pro League,1,2023-10-07
Brighton vs Liverpool,1X2,Home,3.05,0.4885069295003944,0.3278688524590164,0.160638077041378,False,-10.0,Premier League,1,2023-10-08
Wolves vs Aston Villa,1X2,Away,2.14,0.5929001564150079,0.4672897196261682,0.1256104367888397,False,-10.0,Premier League,1,2023-10-08
Rizespor vs Samsunspor,O/U,Under 2.5,1.97,0.5656406178273223,0.5076142131979695,0.058026404629352824,True,9.7,Super Lig,1,2023-10-08
Ajax vs AZ Alkmaar,1X2,Away,2.9,0.49966938802474126,0.3448275862068966,0.15484180181784468,True,19.0,Eredivisie,1,2023-10-08
For Sittard vs Twente,1X2,Away,1.91,0.6376981277627867,0.5235602094240838,0.1141379183387029,True,9.1,Eredivisie,1,2023-10-08
Rennes vs Paris SG,1X2,Home,3.48,0.5273008861382725,0.28735632183908044,0.2399445642991921,False,-10.0,Ligue 1,1,2023-10-08
Brest vs Toulouse,1X2,Home,1.82,0.6360065213239816,0.5494505494505494,0.08655597187343222,False,-10.0,Ligue 1,1,2023-10-08
Villarreal vs Las Palmas,O/U,Under 2.5,2.08,0.5437290995224375,0.4807692307692307,0.0629598687532068,False,-10.0,La Liga,1,2023-10-08
Ath Madrid vs Sociedad,O/U,Over 2.5,2.12,0.5344774438055042,0.4716981132075471,0.0627793305979571,True,11.200000000000001,La Liga,1,2023-10-08
Napoli vs Fiorentina,1X2,Home,1.61,0.7075441469606851,0.6211180124223602,0.08642613453832493,False,-10.0,Serie A,1,2023-10-08
Frosinone vs Verona,1X2,Home,2.38,0.5007098804780002,0.42016806722689076,0.08054181325110948,True,13.799999999999999,Serie A,1,2023-10-08
Arsenal vs Man City,1X2,Home,2.92,0.44935041520384866,0.3424657534246575,0.10688466177919115,True,19.2,Premier League,1,2023-10-08
Waalwijk vs Volendam,O/U,Under 2.5,2.53,0.5017384020750009,0.3952569169960475,0.10648148507895339,False,-10.0,Eredivisie,1,2023-10-21
Chelsea vs Arsenal,1X2,Away,2.26,0.5146365450584616,0.4424778761061947,0.07215866895226686,False,-10.0,Premier League,1,2023-10-21
Sociedad vs Mallorca,O/U,Over 2.5,2.38,0.49766780320248505,0.42016806722689076,0.07749973597559429,False,-10.0,La Liga,1,2023-10-21
RWD Molenbeek vs Westerlo,O/U,Under 2.5,2.19,0.5150059054618239,0.4566210045662101,0.05838490089561382,True,11.899999999999999,Jupiler Pro League,1,2023-10-21
Nice vs Marseille,1X2,Home,2.44,0.5992527181857749,0.4098360655737705,0.18941665261200435,True,14.399999999999999,Ligue 1,1,2023-10-21
Heidenheim vs Augsburg,1X2,Home,2.4,0.570811744276253,0.4166666666666667,0.15414507760958635,False,-10.0,Bundesliga,1,2023-10-22
